size,clauses,kappa,time_encoding,time_iteration,tot_time,memory (MB),formula
5,10,1,0.037621498107910156,0.03890395164489746,0.07652544975280762,0.8435735702514648,[(-x_1 v -x_2) ^ (x_3 v -x_1 v x_2) ^ (x_3 v -x_2 v x_0) ^ (-x_4 v -x_2) ^ (x_1 v -x_4 v -x_3) ^ (-x_1 v -x_4 v x_0) ^ (x_0 v x_1 v x_3) ^ (-x_1 v x_2 v -x_0) ^ (-x_1 v x_3) ^ (x_0 v x_4 v x_3)]
5,14,6,0.23743247985839844,105.04835891723633,105.28579139709473,5.276451110839844,[(-x_1 v -x_2) ^ (x_3 v x_1 v -x_2) ^ (x_1 v -x_2 v -x_3) ^ (x_0 v -x_1) ^ (-x_1 v -x_3 v -x_0) ^ (x_0 v -x_4 v -x_2) ^ (-x_0 v -x_2 v x_4) ^ (x_3 v x_2) ^ (x_4 v -x_0) ^ (x_0 v x_2) ^ (x_0 v x_2 v -x_3) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v x_4) ^ (x_0 v x_1 v -x_2)]
5,8,1,0.030588865280151367,0.00986480712890625,0.04045367240905762,0.6934022903442383,[(x_1 v x_2 v -x_0) ^ (x_2 v -x_3 v -x_0) ^ (-x_1 v -x_4) ^ (x_1 v -x_4 v x_2) ^ (x_1 v -x_2 v -x_0) ^ (x_3 v -x_1 v -x_2) ^ (-x_1 v -x_4 v -x_3) ^ (x_0 v x_1)]
5,13,6,0.217271089553833,0.20521283149719238,0.4224839210510254,4.85798454284668,[(-x_1 v x_4) ^ (x_2 v -x_0) ^ (-x_2 v -x_0) ^ (-x_4 v x_2 v -x_0) ^ (x_3 v x_1 v -x_4) ^ (-x_4 v -x_2) ^ (x_0 v -x_3) ^ (-x_1 v -x_4) ^ (x_1 v -x_4 v -x_3) ^ (-x_1 v x_2 v x_3) ^ (x_4 v -x_3 v -x_0) ^ (x_3 v x_1 v -x_0) ^ (x_3 v -x_4 v -x_2)]
5,12,1,0.022159337997436523,0.024196624755859375,0.0463559627532959,0.5143890380859375,[(-x_2 v x_4) ^ (x_3 v -x_0) ^ (-x_1 v x_0) ^ (x_1 v -x_2) ^ (x_1 v -x_2 v -x_3) ^ (x_0 v -x_4 v -x_2) ^ (x_3 v -x_4) ^ (-x_0) ^ (x_0 v x_2) ^ (-x_4 v x_2) ^ (-x_4 v -x_3 v -x_0) ^ (x_3 v x_4 v -x_0)]
5,12,6,0.25417304039001465,inf,inf,5.534202575683594,[(-x_1 v -x_4 v -x_0) ^ (x_0 v x_4 v -x_3) ^ (x_1) ^ (x_0 v x_4 v x_2) ^ (x_3 v x_1 v -x_4) ^ (-x_4 v -x_2 v -x_0) ^ (x_1 v x_2) ^ (x_0 v x_4 v -x_2) ^ (x_1 v -x_2 v x_4) ^ (x_3 v x_4) ^ (x_3 v -x_1 v -x_4) ^ (-x_1 v x_4 v -x_0)]
5,5,1,0.018294572830200195,0.007565736770629883,0.025860309600830078,0.40334129333496094,[(x_0 v -x_3) ^ (x_1 v x_4 v -x_0) ^ (x_3 v -x_4 v -x_0) ^ (x_3 v x_1 v x_2) ^ (-x_4 v -x_3)]
5,7,6,0.14412641525268555,12.455959558486938,12.600085973739624,3.110079765319824,[(x_3 v -x_2) ^ (x_3 v -x_1 v x_2) ^ (x_0 v -x_4 v -x_2) ^ (x_0 v x_4 v -x_2) ^ (-x_0 v -x_2 v -x_3) ^ (-x_1 v -x_0) ^ (x_3 v -x_1 v -x_4)]
5,14,1,0.043906211853027344,0.4191775321960449,0.46308374404907227,1.0509347915649414,[(x_0 v -x_2 v x_4) ^ (x_0 v -x_4 v -x_2) ^ (x_3 v x_1 v -x_4) ^ (-x_4 v -x_2) ^ (x_1 v x_4 v -x_0) ^ (x_3 v x_1) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v -x_4 v x_2) ^ (x_1 v x_2 v -x_3) ^ (x_0 v x_1) ^ (-x_4 v -x_2 v -x_3) ^ (-x_1 v -x_0) ^ (x_0 v -x_4) ^ (x_3 v -x_1 v -x_4)]
5,13,6,0.22335195541381836,inf,inf,4.701262474060059,[(x_2 v -x_0) ^ (x_0 v -x_1) ^ (x_3 v -x_4 v -x_0) ^ (-x_1 v x_2) ^ (x_4 v -x_0) ^ (x_0 v x_1 v x_2) ^ (-x_2 v -x_3 v x_4) ^ (x_3 v x_1 v -x_0) ^ (x_0 v x_1) ^ (x_3 v x_1 v x_4) ^ (-x_4 v -x_3) ^ (x_3 v x_2 v x_0) ^ (-x_1 v -x_0 v -x_3)]
