size,clauses,kappa,time_iteration,memory (MB),formula
9,21,1,0.04515671730041504,0.18002891540527344,[(x_3 v x_6 v -x_2) ^ (-x_7 v -x_5 v -x_3) ^ (x_3 v x_1 v -x_8) ^ (x_6 v -x_2 v x_5) ^ (x_0 v -x_7 v -x_3) ^ (x_3 v x_1) ^ (x_6 v -x_4 v -x_8) ^ (x_3 v x_2 v -x_6) ^ (-x_1 v x_7 v -x_3) ^ (x_1 v -x_7 v -x_5) ^ (x_1 v x_4 v x_2) ^ (x_6 v x_4) ^ (x_3 v -x_5 v -x_2) ^ (-x_5 v x_8) ^ (x_1 v x_7 v -x_8) ^ (x_2 v -x_8 v -x_3) ^ (-x_2 v x_4) ^ (-x_4 v x_2 v -x_6) ^ (x_1 v x_5 v x_8) ^ (x_1 v -x_2 v x_4) ^ (x_0 v -x_1 v -x_4)]
9,16,23,0.27814197540283203,1.181197166442871,[(x_3 v x_6 v x_7) ^ (-x_1 v x_4) ^ (x_1 v x_5 v -x_6) ^ (-x_4 v -x_7 v -x_8) ^ (x_3 v -x_7 v x_8) ^ (-x_1 v -x_6) ^ (x_3 v -x_5 v -x_2) ^ (-x_1 v -x_4 v x_5) ^ (x_3 v x_6 v -x_4) ^ (-x_7 v x_4 v x_8) ^ (-x_0 v -x_2 v -x_3) ^ (-x_1 v -x_5 v -x_0) ^ (x_8 v x_4 v -x_3) ^ (-x_5 v -x_3) ^ (x_3 v x_4 v x_7) ^ (x_0 v x_6 v x_7)]
10,23,1,0.04941916465759277,0.18560504913330078,[(-x_5 v x_2 v -x_3) ^ (x_6 v -x_9 v x_5) ^ (x_3 v -x_8) ^ (-x_7 v -x_5 v -x_3) ^ (-x_9 v -x_7 v x_4) ^ (x_0 v x_3 v -x_6) ^ (x_6 v -x_5 v x_7) ^ (x_0 v x_6 v x_7) ^ (x_3 v x_4 v -x_6) ^ (x_3 v -x_4 v x_5) ^ (-x_7 v x_4) ^ (x_9 v x_2 v -x_7) ^ (-x_7 v x_4 v x_5) ^ (-x_9 v -x_4) ^ (x_0 v x_2) ^ (-x_1 v -x_2 v x_4) ^ (-x_1 v -x_5 v -x_6) ^ (-x_5 v x_7 v -x_0) ^ (x_6 v x_5) ^ (-x_0 v x_5 v -x_3) ^ (x_5 v x_1 v x_2) ^ (-x_5 v x_7 v -x_8) ^ (-x_1 v x_7 v x_2)]
10,29,32,14.815219640731812,2.9745588302612305,[(x_1 v -x_7 v -x_6) ^ (-x_4 v -x_2 v -x_6) ^ (x_3 v x_9 v x_5) ^ (-x_9 v -x_7 v -x_5) ^ (-x_2 v -x_3 v x_4) ^ (x_6 v -x_9 v x_5) ^ (x_4 v x_5 v -x_8) ^ (-x_1 v -x_4 v -x_3) ^ (x_3 v -x_7 v -x_5) ^ (x_1 v x_7 v x_5) ^ (x_1 v -x_4 v x_8) ^ (-x_1 v x_8 v x_0) ^ (-x_1 v x_8) ^ (x_3 v x_4 v -x_6) ^ (x_6 v -x_4 v -x_3) ^ (-x_9 v -x_7 v -x_6) ^ (-x_1 v -x_4) ^ (-x_4 v x_2 v -x_8) ^ (x_0 v x_4 v x_8) ^ (-x_1 v x_9 v -x_8) ^ (x_3 v x_1 v x_4) ^ (x_6 v -x_9 v -x_7) ^ (x_7 v x_8) ^ (x_6 v x_4 v -x_8) ^ (x_0 v x_7 v x_8) ^ (-x_5 v -x_3 v -x_6) ^ (x_1 v -x_2 v x_4) ^ (x_9 v -x_4 v x_8) ^ (x_6 v -x_4 v x_9)]
11,14,1,0.06575846672058105,0.15779876708984375,[(x_4 v x_7 v -x_3) ^ (-x_1 v x_4) ^ (-x_1 v x_6 v -x_7) ^ (x_0 v x_7 v x_4) ^ (x_10 v x_2 v -x_0) ^ (-x_1 v -x_4 v x_10) ^ (-x_10 v x_4) ^ (x_8 v -x_7 v -x_0) ^ (-x_9 v x_4 v -x_3) ^ (-x_2 v x_7 v -x_0) ^ (x_3 v x_4) ^ (-x_1 v -x_4 v -x_8) ^ (-x_1 v x_5 v x_0) ^ (-x_1 v x_7 v x_8)]
11,12,46,93.72452330589294,1.906233787536621,[(x_0 v -x_9 v -x_5) ^ (x_6 v x_9 v x_7) ^ (-x_4 v x_8) ^ (-x_9 v -x_2 v -x_8) ^ (x_3 v x_10 v x_5) ^ (-x_4 v x_7 v x_8) ^ (-x_9 v x_1 v x_5) ^ (x_10 v -x_4 v -x_5) ^ (x_1 v -x_6 v -x_3) ^ (x_0 v x_7 v -x_6) ^ (x_3 v -x_1 v -x_7) ^ (x_3 v x_4 v -x_0)]
12,34,1,0.26366376876831055,0.30463123321533203,[(-x_1 v -x_10 v -x_7) ^ (x_8 v -x_0) ^ (x_0 v -x_3 v x_8) ^ (x_6 v x_2 v -x_11) ^ (x_11 v -x_1 v x_7) ^ (-x_1 v x_8 v -x_0) ^ (-x_11 v -x_5 v -x_0) ^ (x_1 v -x_7 v x_8) ^ (-x_9 v x_10 v -x_11) ^ (-x_10 v x_7 v x_5) ^ (x_2 v -x_11) ^ (x_9 v x_10 v -x_11) ^ (x_0 v x_6 v x_4) ^ (x_1 v -x_10 v x_7) ^ (x_3 v -x_7 v x_4) ^ (x_9 v -x_8 v -x_6) ^ (x_6 v -x_8 v -x_3) ^ (x_3 v -x_7 v x_11) ^ (x_6 v x_1 v x_7) ^ (-x_1 v x_4 v -x_0) ^ (x_9 v x_5 v -x_7) ^ (x_3 v -x_9 v -x_11) ^ (x_0 v x_4 v -x_11) ^ (x_8 v -x_3) ^ (-x_9 v -x_8 v -x_0) ^ (-x_1 v x_9 v -x_11) ^ (x_6 v x_9 v x_4) ^ (x_6 v x_9 v -x_0) ^ (x_11 v x_10) ^ (x_0 v -x_4 v x_7) ^ (x_10 v x_2 v x_8) ^ (x_11 v -x_2) ^ (x_0 v x_3) ^ (x_0 v x_7 v -x_3)]
12,29,64,inf,6.112545013427734,[(-x_1 v -x_4 v x_8) ^ (x_9 v -x_10 v x_2) ^ (x_6 v -x_4 v x_10) ^ (x_11 v x_6 v -x_2) ^ (-x_1 v x_9 v -x_10) ^ (-x_9 v -x_10 v -x_3) ^ (-x_4 v -x_10 v x_7) ^ (x_0 v x_9 v x_8) ^ (x_8 v x_4 v -x_3) ^ (x_1 v -x_10 v -x_5) ^ (-x_9 v -x_7 v -x_8) ^ (x_0 v x_1 v -x_2) ^ (-x_10 v -x_2 v -x_3) ^ (-x_0 v x_10 v x_4) ^ (x_1 v -x_3 v -x_6) ^ (-x_1 v x_4 v x_7) ^ (x_0 v x_5 v x_11) ^ (-x_2 v x_5) ^ (x_0 v x_5 v x_8) ^ (x_11 v x_10 v -x_5) ^ (x_4 v x_2 v -x_6) ^ (x_11 v -x_4 v -x_7) ^ (-x_9 v -x_4 v -x_6) ^ (-x_1 v -x_4 v -x_7) ^ (x_0 v x_2 v -x_3) ^ (x_3 v x_10 v x_4) ^ (x_4 v x_5 v -x_6) ^ (x_3 v x_1 v x_2) ^ (-x_9 v -x_0)]
13,21,1,0.15232110023498535,0.17841529846191406,[(-x_1 v -x_2 v x_7) ^ (-x_9 v -x_5 v x_2) ^ (-x_1 v -x_10 v -x_3) ^ (x_9 v -x_5 v x_7) ^ (-x_12 v x_7 v -x_6) ^ (x_0 v x_9 v -x_6) ^ (x_4 v x_2 v x_8) ^ (x_6 v x_1 v x_4) ^ (x_0 v x_12 v -x_5) ^ (x_1 v -x_12 v x_10) ^ (-x_1 v x_9 v -x_8) ^ (-x_5 v -x_3 v -x_11) ^ (-x_1 v -x_5 v -x_6) ^ (-x_12 v -x_7 v -x_3) ^ (-x_1 v x_7 v x_8) ^ (x_0 v -x_9 v x_8) ^ (-x_1 v -x_0 v -x_3) ^ (x_12 v x_4 v -x_0) ^ (x_1 v x_2 v -x_3) ^ (-x_1 v -x_9 v -x_8) ^ (x_10 v -x_8 v x_4)]
13,36,91,inf,10.290742874145508,[(-x_4 v -x_8 v -x_6) ^ (x_3 v -x_0) ^ (x_3 v -x_8 v -x_0) ^ (x_6 v -x_9 v -x_5) ^ (-x_1 v x_9 v x_7) ^ (-x_12 v -x_5 v -x_0) ^ (-x_4 v -x_7 v -x_0) ^ (x_12 v -x_7 v -x_11) ^ (x_6 v -x_5 v -x_8) ^ (x_6 v -x_9 v -x_0) ^ (x_1 v x_9 v -x_2) ^ (x_9 v x_5 v -x_8) ^ (-x_12 v -x_7) ^ (x_0 v -x_9 v x_7) ^ (-x_7 v -x_5 v x_8) ^ (x_12 v x_10) ^ (x_3 v -x_1 v x_2) ^ (x_4 v -x_3 v -x_11) ^ (-x_6 v x_7 v -x_3) ^ (x_1 v x_4 v -x_3) ^ (x_9 v x_10 v -x_0) ^ (x_12 v -x_5 v x_7) ^ (x_11 v -x_7 v x_0) ^ (-x_9 v x_12 v x_2) ^ (x_0 v -x_5 v x_7) ^ (x_9 v x_10 v x_8) ^ (-x_5 v x_10 v -x_11) ^ (x_6 v x_9 v x_5) ^ (x_3 v x_12 v -x_11) ^ (-x_1 v -x_9 v -x_0) ^ (x_6 v -x_9 v -x_2) ^ (x_0 v -x_7 v x_10) ^ (x_1 v -x_2 v -x_0) ^ (x_0 v x_9 v x_10) ^ (x_6 v x_1 v -x_9) ^ (-x_12 v -x_4 v x_5)]
5,10,1,0.07178306579589844,1.0413007736206055,[(x_4 v x_2 v -x_3) ^ (-x_1 v x_4) ^ (x_1 v -x_2 v -x_3) ^ (x_3 v -x_1 v x_4) ^ (x_3 v -x_4) ^ (x_0 v -x_2 v -x_3) ^ (x_4 v -x_0) ^ (x_0 v x_1 v x_3) ^ (-x_4 v x_2) ^ (x_4 v x_2)]
5,6,6,0.05714845657348633,0.24701309204101562,[(x_3 v x_4 v x_2) ^ (-x_1 v -x_2) ^ (x_0 v x_1 v x_2) ^ (x_4 v x_2) ^ (x_3 v -x_1 v -x_4) ^ (x_0 v x_1 v -x_3)]
6,7,1,0.04390883445739746,0.12975502014160156,[(-x_2 v x_4) ^ (x_0 v x_5 v x_2) ^ (x_3 v x_2 v -x_0) ^ (x_1 v x_4 v -x_0) ^ (x_3 v x_5 v -x_0) ^ (-x_1 v -x_2 v x_4) ^ (-x_5 v x_2 v -x_0)]
6,9,8,0.060079336166381836,0.3147745132446289,[(-x_1 v x_3 v -x_0) ^ (-x_5 v -x_2 v -x_0) ^ (-x_4 v -x_2) ^ (x_4 v -x_0) ^ (-x_1 v -x_2 v x_5) ^ (-x_1 v -x_4 v x_5) ^ (x_3 v -x_1 v -x_2) ^ (x_3 v -x_1 v -x_5) ^ (-x_5 v -x_3 v x_4)]
7,10,1,0.04374861717224121,0.13617706298828125,[(x_6 v -x_4 v -x_2) ^ (x_3 v -x_2 v x_0) ^ (x_1 v -x_3 v -x_6) ^ (x_3 v x_0) ^ (x_0 v x_1 v x_3) ^ (x_0 v x_5 v -x_3) ^ (x_0 v -x_6) ^ (x_6 v -x_4 v -x_0) ^ (-x_4 v -x_3) ^ (x_0 v x_6 v -x_5)]
7,11,12,0.08002233505249023,0.4650564193725586,[(x_5 v x_2) ^ (x_6 v -x_4 v x_5) ^ (-x_1 v -x_6) ^ (-x_6 v -x_5 v -x_0) ^ (x_3 v x_2) ^ (x_3 v x_0) ^ (x_3 v x_1) ^ (-x_1 v x_6 v -x_4) ^ (-x_4 v -x_2 v x_5) ^ (x_1 v x_4 v x_5) ^ (-x_1 v x_4 v -x_6)]
8,21,1,0.05024385452270508,0.17176246643066406,[(x_0 v -x_6 v -x_3) ^ (-x_4 v -x_3 v -x_6) ^ (x_4 v x_2 v x_7) ^ (x_0 v -x_4 v x_5) ^ (-x_1 v -x_2 v x_3) ^ (x_4 v x_2) ^ (x_3 v -x_7) ^ (x_6 v x_7) ^ (-x_6 v x_7 v -x_3) ^ (-x_5 v -x_2) ^ (x_6 v x_1 v x_5) ^ (-x_1 v -x_7) ^ (-x_7 v -x_5 v -x_6) ^ (x_3 v -x_4 v x_0) ^ (x_1 v -x_7 v x_4) ^ (x_3 v -x_5 v -x_2) ^ (x_3 v x_1 v -x_6) ^ (x_3 v -x_4) ^ (-x_2 v -x_3 v -x_6) ^ (x_0 v -x_7 v x_5) ^ (-x_1 v x_7 v x_2)]
8,8,16,0.12121725082397461,0.5086145401000977,[(-x_4 v x_2 v -x_6) ^ (x_0 v -x_5 v -x_3) ^ (-x_6 v x_5 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (x_4 v x_2 v x_7) ^ (-x_6 v x_7 v -x_0) ^ (-x_1 v -x_5 v x_7) ^ (x_6 v -x_7 v -x_2)]
9,26,1,0.061354875564575195,0.2339305877685547,[(-x_2 v x_7 v -x_6) ^ (-x_1 v -x_5 v -x_2) ^ (x_7 v x_4 v -x_0) ^ (-x_4 v -x_2 v -x_6) ^ (-x_4 v -x_2 v x_5) ^ (-x_2 v -x_8 v -x_0) ^ (x_5 v x_2 v -x_3) ^ (x_1 v x_5 v -x_0) ^ (-x_1 v -x_4 v x_3) ^ (x_0 v -x_5 v -x_3) ^ (-x_1 v x_3 v -x_8) ^ (x_0 v x_4 v -x_2) ^ (-x_1 v x_2 v -x_0) ^ (x_0 v -x_7 v x_4) ^ (x_7 v x_2 v -x_8) ^ (x_6 v -x_4 v x_8) ^ (-x_5 v x_7 v -x_3) ^ (-x_5 v -x_8 v x_4) ^ (-x_7 v -x_2 v -x_8) ^ (x_0 v x_5 v -x_8) ^ (x_0 v x_4 v x_5) ^ (x_3 v -x_4) ^ (x_3 v x_6 v x_0) ^ (-x_4 v x_2 v x_5) ^ (x_3 v -x_7 v -x_8) ^ (x_0 v -x_5 v -x_6)]
9,15,23,0.4129197597503662,1.3549060821533203,[(-x_1 v -x_5 v -x_2) ^ (x_4 v x_5 v x_7) ^ (-x_1 v x_7 v x_4) ^ (-x_7 v x_4 v x_2) ^ (x_3 v x_2 v -x_0) ^ (x_6 v x_7 v x_5) ^ (x_3 v x_6 v x_2) ^ (-x_1 v x_7) ^ (-x_7 v x_2 v -x_8) ^ (-x_0 v -x_5 v x_8) ^ (x_1 v -x_2 v x_5) ^ (-x_7 v x_2 v -x_0) ^ (x_0 v -x_5 v x_7) ^ (-x_8 v -x_3) ^ (x_0 v x_1 v x_4)]
10,30,1,0.061165571212768555,0.21264171600341797,[(-x_4 v -x_0) ^ (-x_1 v -x_9 v x_8) ^ (-x_1 v x_3 v -x_6) ^ (x_6 v x_5 v -x_3) ^ (x_6 v -x_9 v x_5) ^ (-x_9 v -x_2 v x_4) ^ (-x_1 v -x_3) ^ (x_5 v -x_8) ^ (-x_5 v x_2 v x_4) ^ (x_3 v -x_9 v -x_5) ^ (x_6 v -x_4 v -x_8) ^ (-x_1 v x_5 v -x_6) ^ (x_0 v x_6 v x_7) ^ (x_6 v x_5 v -x_0) ^ (x_6 v -x_8 v -x_3) ^ (x_9 v x_2 v -x_0) ^ (x_6 v -x_5 v -x_3) ^ (-x_4 v -x_7 v -x_6) ^ (x_9 v x_2) ^ (-x_9 v -x_6 v x_8) ^ (x_3 v -x_7 v x_2) ^ (x_7 v -x_8) ^ (-x_1 v -x_9 v -x_5) ^ (x_0 v x_5 v x_8) ^ (x_1 v -x_4 v -x_2) ^ (-x_0 v x_7 v x_8) ^ (x_6 v -x_5 v -x_0) ^ (x_1 v x_2 v -x_3) ^ (x_4 v x_7 v -x_0) ^ (x_3 v -x_2 v -x_0)]
10,15,32,25.73861026763916,1.5541515350341797,[(x_6 v x_4) ^ (x_0 v -x_9 v x_1) ^ (x_0 v x_4 v x_2) ^ (x_1 v -x_4 v -x_7) ^ (x_1 v -x_7 v -x_8) ^ (x_1 v x_9 v -x_5) ^ (-x_1 v -x_7 v x_5) ^ (x_6 v -x_9 v x_2) ^ (-x_6 v -x_3 v -x_0) ^ (x_0 v -x_9 v -x_2) ^ (x_0 v -x_1 v x_8) ^ (-x_1 v -x_5 v -x_6) ^ (-x_4 v -x_5 v x_7) ^ (-x_6 v -x_8 v -x_3) ^ (-x_7 v -x_8 v -x_3)]
11,29,1,0.06533360481262207,0.2096843719482422,[(-x_4 v -x_2 v -x_6) ^ (x_10 v -x_0) ^ (x_6 v -x_7 v x_4) ^ (x_3 v -x_10 v -x_2) ^ (-x_5 v -x_8 v -x_0) ^ (-x_9 v x_10 v x_4) ^ (-x_5 v -x_4 v -x_10) ^ (x_6 v x_7 v -x_3) ^ (-x_1 v -x_9 v -x_2) ^ (x_1 v -x_7 v x_4) ^ (x_0 v -x_8 v -x_6) ^ (x_0 v x_9 v x_4) ^ (x_3 v x_4 v -x_8) ^ (x_8 v -x_5 v -x_6) ^ (x_10 v x_2 v -x_6) ^ (x_9 v -x_7 v -x_8) ^ (x_7 v x_2 v x_4) ^ (-x_7 v -x_2 v x_8) ^ (x_0 v -x_4 v -x_7) ^ (x_3 v -x_2 v -x_6) ^ (-x_4 v x_2 v -x_6) ^ (x_6 v x_9 v x_4) ^ (-x_10 v -x_6 v -x_0) ^ (-x_1 v -x_4 v -x_0) ^ (x_2 v x_8) ^ (x_9 v -x_8 v -x_3) ^ (x_10 v -x_2 v x_5) ^ (x_0 v -x_1 v -x_4) ^ (-x_1 v -x_4 v x_7)]
11,16,46,204.7065405845642,2.3467493057250977,[(-x_6 v x_2 v -x_0) ^ (x_3 v x_1 v -x_5) ^ (-x_1 v -x_5 v -x_2) ^ (-x_2 v -x_5 v -x_3) ^ (-x_7 v x_4 v x_2) ^ (x_5 v -x_8 v -x_3) ^ (x_5 v -x_8 v -x_6) ^ (x_0 v -x_9 v x_10) ^ (x_0 v x_10 v x_2) ^ (x_0 v -x_9 v x_3) ^ (-x_4 v -x_8) ^ (-x_4 v -x_10 v x_2) ^ (x_0 v -x_9 v -x_2) ^ (x_3 v x_9 v -x_8) ^ (x_0 v x_9 v x_2) ^ (-x_8 v -x_3)]
12,15,1,0.04750204086303711,0.15536117553710938,[(x_9 v -x_11) ^ (-x_4 v x_5 v -x_11) ^ (x_10 v x_7 v x_8) ^ (x_7 v -x_0) ^ (-x_4 v x_2 v -x_0) ^ (x_3 v x_10) ^ (x_0 v -x_4 v x_10) ^ (x_1 v -x_7 v x_10) ^ (x_3 v -x_4 v -x_6) ^ (x_5 v -x_3 v -x_6) ^ (-x_7 v x_5 v -x_8) ^ (-x_9 v x_1 v x_2) ^ (-x_9 v -x_7 v x_5) ^ (-x_0 v -x_5 v x_8) ^ (-x_1 v -x_10 v x_2)]
12,13,64,97.3138382434845,2.6708974838256836,[(x_1 v -x_10 v -x_0) ^ (-x_4 v -x_8 v -x_6) ^ (-x_1 v x_5 v -x_11) ^ (x_9 v x_2 v -x_7) ^ (x_0 v x_7 v x_4) ^ (-x_0 v x_7 v -x_6) ^ (-x_9 v -x_4 v -x_8) ^ (-x_5 v -x_8 v -x_6) ^ (-x_1 v x_2 v -x_11) ^ (x_10 v -x_3 v -x_6) ^ (-x_1 v x_9 v x_11) ^ (x_3 v x_9 v -x_6) ^ (-x_11 v -x_4 v x_8)]
13,15,1,0.04473447799682617,0.14696884155273438,[(x_1 v -x_10 v -x_0) ^ (x_0 v -x_12) ^ (-x_1 v x_6 v x_12) ^ (x_12 v x_10) ^ (-x_1 v -x_4 v x_10) ^ (x_3 v -x_9 v -x_5) ^ (-x_1 v x_10 v x_0) ^ (-x_12 v -x_7 v x_5) ^ (-x_9 v -x_4 v -x_2) ^ (-x_12 v -x_9 v -x_8) ^ (-x_4 v x_10 v -x_7) ^ (-x_10 v -x_7 v x_8) ^ (x_1 v x_4 v -x_3) ^ (-x_0 v x_7 v -x_11) ^ (x_11 v x_5 v x_3)]
13,30,91,inf,8.340075492858887,[(-x_0 v -x_3) ^ (x_11 v -x_2 v -x_8) ^ (-x_0 v -x_4 v -x_6) ^ (x_10 v x_1 v -x_2) ^ (x_1 v -x_10 v -x_2) ^ (x_1 v -x_5 v x_8) ^ (x_1 v -x_6) ^ (x_3 v -x_10 v x_2) ^ (-x_10 v x_7 v x_4) ^ (x_1 v -x_5 v x_2) ^ (x_1 v -x_12 v -x_10) ^ (-x_1 v -x_9 v x_7) ^ (-x_1 v x_4 v -x_11) ^ (x_3 v x_6 v -x_4) ^ (x_0 v x_9 v x_2) ^ (x_6 v -x_8 v -x_3) ^ (-x_0 v -x_9 v x_8) ^ (-x_1 v -x_8 v x_0) ^ (x_3 v x_12 v -x_8) ^ (-x_5 v -x_8 v x_4) ^ (-x_9 v x_4 v -x_0) ^ (x_11 v -x_9 v -x_6) ^ (-x_7 v -x_2 v -x_8) ^ (-x_1 v x_5 v x_8) ^ (x_1 v -x_8 v -x_0) ^ (-x_12 v -x_4 v -x_7) ^ (x_0 v x_5 v x_8) ^ (-x_1 v -x_5 v -x_8) ^ (x_1 v -x_4 v x_2) ^ (x_11 v -x_2)]
5,14,1,0.07148146629333496,1.057321548461914,[(x_3 v x_1 v -x_2) ^ (x_3 v -x_2 v x_0) ^ (x_0 v x_1 v -x_4) ^ (x_0 v -x_1) ^ (x_0 v -x_3) ^ (-x_4 v -x_2) ^ (x_3 v x_4 v x_0) ^ (x_1 v x_4 v -x_0) ^ (x_3 v x_2 v -x_0) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v x_4 v x_0) ^ (x_0 v x_2 v -x_3) ^ (-x_4 v -x_2 v -x_3) ^ (-x_3)]
5,12,6,0.3675687313079834,0.6859283447265625,[(x_1 v x_4 v x_2) ^ (-x_0 v -x_3) ^ (x_1 v -x_2) ^ (x_0 v x_4 v -x_3) ^ (x_3 v -x_2 v x_0) ^ (-x_4 v x_2 v -x_0) ^ (-x_2) ^ (-x_0 v -x_2 v x_4) ^ (-x_1 v x_4 v -x_3) ^ (x_4 v -x_0) ^ (x_4) ^ (x_4 v x_2)]
6,6,1,0.04184293746948242,0.12500953674316406,[(x_3 v x_1 v -x_5) ^ (x_4 v x_2 v -x_3) ^ (-x_2 v x_4) ^ (-x_0 v x_5 v -x_3) ^ (x_0 v -x_3) ^ (-x_1 v -x_5)]
6,18,8,0.5586597919464111,0.7248697280883789,[(x_3 v x_5) ^ (-x_5 v x_2) ^ (-x_5 v x_4 v -x_3) ^ (x_0 v x_4 v x_2) ^ (x_1 v -x_5 v x_4) ^ (x_3 v -x_4 v -x_2) ^ (-x_5 v x_2 v x_4) ^ (x_1 v -x_5 v -x_0) ^ (-x_4 v -x_5 v x_2) ^ (-x_1 v -x_2 v x_5) ^ (x_1 v -x_4 v x_2) ^ (x_0 v x_2 v -x_3) ^ (x_1 v -x_2 v -x_0) ^ (x_0 v -x_4 v -x_3) ^ (x_3 v x_1 v -x_0) ^ (-x_4 v x_2) ^ (x_0 v x_3) ^ (-x_5 v x_2 v -x_0)]
7,15,1,0.05026698112487793,0.15378761291503906,[(x_0 v x_6) ^ (-x_0 v x_5 v -x_3) ^ (x_3 v -x_2 v -x_6) ^ (-x_1 v -x_4 v -x_5) ^ (x_0 v -x_5 v -x_2) ^ (x_3 v -x_6) ^ (x_0 v x_4 v x_2) ^ (-x_1 v x_6 v x_3) ^ (-x_1 v x_6 v x_4) ^ (x_6 v -x_2 v x_5) ^ (-x_1 v x_5 v -x_0) ^ (-x_1 v -x_0) ^ (x_1 v -x_0) ^ (x_3 v -x_6 v x_0) ^ (x_3 v x_4 v -x_0)]
7,21,12,0.17040705680847168,0.9097251892089844,[(-x_1 v -x_5 v -x_3) ^ (-x_0 v x_2 v -x_6) ^ (x_3 v x_5) ^ (-x_1 v -x_4 v -x_6) ^ (-x_4 v x_5 v -x_3) ^ (x_6 v -x_4 v -x_3) ^ (x_0 v x_5 v -x_6) ^ (x_1 v x_4 v -x_0) ^ (-x_1 v x_2) ^ (x_3 v x_1 v -x_6) ^ (x_1 v -x_6 v -x_3) ^ (x_0 v -x_2 v -x_6) ^ (-x_5 v -x_4 v -x_2) ^ (-x_0 v -x_4 v -x_3) ^ (x_3 v -x_1 v -x_5) ^ (-x_2 v x_5 v -x_3) ^ (-x_1 v -x_4 v -x_0) ^ (x_3 v x_5 v -x_6) ^ (-x_1 v -x_0) ^ (x_0 v -x_4 v x_2) ^ (-x_2 v -x_3)]
8,22,1,0.04607653617858887,0.18282604217529297,[(x_1 v x_2 v -x_6) ^ (-x_4 v -x_5) ^ (-x_1 v x_7 v x_5) ^ (-x_1 v -x_4 v -x_6) ^ (-x_4 v x_5 v -x_7) ^ (-x_6 v x_7 v -x_3) ^ (-x_2 v x_7 v -x_0) ^ (-x_4 v x_2) ^ (x_2 v x_5) ^ (x_1 v x_7 v -x_3) ^ (x_7 v x_2 v -x_6) ^ (-x_1 v -x_7 v -x_3) ^ (x_3 v x_1 v -x_0) ^ (x_6 v x_7 v -x_0) ^ (-x_7 v -x_0) ^ (x_2 v x_5 v -x_3) ^ (-x_1 v -x_4 v -x_7) ^ (x_0 v -x_7 v x_5) ^ (x_3 v -x_2 v -x_0) ^ (x_0 v x_7 v -x_3) ^ (x_3 v x_4 v -x_0) ^ (-x_1 v x_5 v x_3)]
8,13,16,0.17202067375183105,0.7122726440429688,[(x_6 v x_4) ^ (-x_1 v x_5 v -x_3) ^ (x_3 v -x_4 v x_2) ^ (x_0 v x_4 v -x_6) ^ (x_6 v -x_7) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v -x_7 v x_5) ^ (-x_1 v -x_5 v -x_0) ^ (-x_5 v -x_2 v x_4) ^ (-x_1 v -x_4 v -x_3) ^ (x_3 v x_6 v -x_0) ^ (-x_1 v -x_7 v x_2) ^ (x_1 v x_5 v -x_0)]
9,9,1,0.043419599533081055,0.13212013244628906,[(x_4 v x_7) ^ (x_1 v -x_6 v x_8) ^ (-x_4 v -x_5 v -x_0) ^ (x_6 v -x_5 v x_2) ^ (x_6 v -x_2 v x_8) ^ (-x_6 v -x_8 v -x_0) ^ (x_0 v -x_5 v x_8) ^ (x_3 v x_6 v -x_0) ^ (x_0 v -x_7 v -x_2)]
9,19,23,0.2979428768157959,1.3308916091918945,[(-x_1 v -x_5 v -x_3) ^ (x_6 v x_5 v -x_3) ^ (x_0 v -x_7 v -x_8) ^ (x_3 v -x_5) ^ (-x_5 v -x_8 v -x_0) ^ (-x_5 v x_7 v x_4) ^ (-x_7 v -x_5 v -x_3) ^ (-x_6 v -x_3 v x_8) ^ (x_3 v -x_7 v x_5) ^ (x_6 v x_1 v -x_8) ^ (-x_1 v -x_5 v -x_0) ^ (-x_5 v -x_8) ^ (-x_5 v x_7 v -x_3) ^ (-x_7 v -x_8 v -x_0) ^ (x_0 v x_7 v -x_6) ^ (x_6 v x_2 v -x_0) ^ (x_1 v -x_4 v x_2) ^ (-x_2 v -x_8) ^ (x_3 v -x_7 v -x_8)]
10,13,1,0.04054546356201172,0.1507091522216797,[(x_3 v -x_1 v -x_4) ^ (-x_2 v x_4) ^ (x_0 v x_5 v x_2) ^ (x_9 v -x_5 v x_2) ^ (-x_4 v -x_2 v -x_8) ^ (x_6 v x_9 v x_7) ^ (x_9 v -x_5 v x_7) ^ (x_3 v -x_9 v -x_0) ^ (x_6 v x_4 v x_5) ^ (-x_9 v -x_3 v -x_0) ^ (x_4 v x_5 v -x_6) ^ (-x_9 v -x_5 v -x_0) ^ (-x_9 v x_1 v x_8)]
10,16,32,25.866088151931763,1.5329713821411133,[(x_4 v x_2 v -x_3) ^ (-x_1 v -x_4 v -x_5) ^ (-x_9 v -x_2 v -x_3) ^ (-x_9 v x_4 v -x_6) ^ (-x_2 v x_6 v -x_5) ^ (x_6 v -x_7 v x_8) ^ (-x_9 v -x_4 v -x_0) ^ (x_0 v -x_5 v x_3) ^ (-x_6 v -x_8 v -x_0) ^ (x_1 v -x_9 v -x_2) ^ (-x_7 v x_4 v -x_0) ^ (-x_4 v x_9 v -x_0) ^ (x_3 v x_6) ^ (x_3 v x_2 v x_0) ^ (-x_1 v -x_8) ^ (x_1 v -x_9 v -x_4)]
